frame,xmin,xmax,ymin,ymax,class_id
1478732094426978151.jpg,212,224,68,89,5
1478732094426978151.jpg,306,315,106,119,5
1478732094426978151.jpg,310,316,104,116,5
1478732094426978151.jpg,388,403,39,67,5
1478732095000914556.jpg,50,92,138,158,1
1478732095000914556.jpg,85,117,141,157,1
1478732095000914556.jpg,111,131,135,157,2
1478732095000914556.jpg,116,132,135,156,1
1478732095000914556.jpg,129,142,142,155,1
1478732095000914556.jpg,134,282,124,245,1
1478732095000914556.jpg,149,159,62,80,5
1478732095000914556.jpg,211,223,62,83,5
1478732095000914556.jpg,312,318,102,114,5
1478732095000914556.jpg,312,320,102,115,5
1478732095000914556.jpg,407,427,23,62,5
1478732095574780194.jpg,43,85,138,163,1
1478732095574780194.jpg,82,114,140,156,1
1478732095574780194.jpg,108,129,135,157,2
1478732095574780194.jpg,111,288,121,260,1
1478732095574780194.jpg,111,127,136,157,1
1478732095574780194.jpg,147,156,60,80,5
1478732095574780194.jpg,211,222,60,83,5
1478732095574780194.jpg,313,321,98,116,5
1478732095574780194.jpg,316,322,100,111,5
1478732095574780194.jpg,426,446,10,49,5
1478732096147449810.jpg,39,85,137,162,1
1478732096147449810.jpg,79,109,139,157,1
1478732096147449810.jpg,84,300,120,278,1
1478732096147449810.jpg,105,125,135,157,2
1478732096147449810.jpg,110,126,135,156,1
1478732096147449810.jpg,145,154,57,79,5
1478732096147449810.jpg,210,222,58,83,5
1478732096147449810.jpg,316,323,97,117,5
1478732096147449810.jpg,316,323,100,111,5
1478732096147449810.jpg,441,461,1,40,5
1478732096721133959.jpg,39,84,137,162,1
1478732096721133959.jpg,75,306,121,279,1
1478732096721133959.jpg,81,111,141,159,1
1478732096721133959.jpg,104,122,135,154,2
1478732096721133959.jpg,108,124,135,156,1
1478732096721133959.jpg,143,152,55,79,5
1478732096721133959.jpg,210,222,58,83,5
1478732096721133959.jpg,315,323,97,117,5
1478732096721133959.jpg,318,324,99,111,5
1478732096721133959.jpg,447,467,0,39,5
1478732097295298552.jpg,38,84,137,162,1
1478732097295298552.jpg,71,302,121,279,1
1478732097295298552.jpg,79,110,141,159,1
1478732097295298552.jpg,107,123,135,156,1
1478732097295298552.jpg,143,152,55,77,5
1478732097295298552.jpg,210,222,58,83,5
1478732097295298552.jpg,315,324,97,117,5
1478732097295298552.jpg,318,324,99,111,5
1478732097295298552.jpg,447,467,0,39,5
1478732097868384358.jpg,13,42,145,163,1
1478732097868384358.jpg,38,84,137,162,1
1478732097868384358.jpg,71,302,121,279,1
1478732097868384358.jpg,79,110,141,159,1
1478732097868384358.jpg,106,122,135,156,1
1478732097868384358.jpg,143,153,55,76,5
1478732097868384358.jpg,210,222,58,83,5
1478732097868384358.jpg,315,324,97,117,5
1478732097868384358.jpg,318,324,99,111,5
1478732097868384358.jpg,447,467,0,39,5
1478732098441526925.jpg,0,40,146,164,1
1478732098441526925.jpg,38,83,137,162,1
1478732098441526925.jpg,71,302,121,279,1
1478732098441526925.jpg,79,110,142,160,1
1478732098441526925.jpg,105,121,135,156,1
1478732098441526925.jpg,143,153,56,75,5
1478732098441526925.jpg,210,222,58,83,5
1478732098441526925.jpg,315,325,97,117,5
1478732098441526925.jpg,318,324,99,111,5
1478732098441526925.jpg,447,467,0,39,5
1478732099014797790.jpg,0,28,146,164,1
1478732099014797790.jpg,38,83,138,163,1
1478732099014797790.jpg,71,302,121,279,1
1478732099014797790.jpg,80,110,143,161,1
1478732099014797790.jpg,104,120,136,157,1
1478732099014797790.jpg,143,153,56,73,5
1478732099014797790.jpg,210,222,58,83,5
1478732099014797790.jpg,315,325,97,117,5
1478732099014797790.jpg,318,324,99,111,5
1478732099014797790.jpg,447,467,0,39,5
1478732099589326846.jpg,0,19,145,163,1
1478732099589326846.jpg,38,83,138,163,1
1478732099589326846.jpg,71,302,121,279,1
1478732099589326846.jpg,80,110,143,161,1
1478732099589326846.jpg,104,120,135,156,1
1478732099589326846.jpg,143,154,57,72,5
1478732099589326846.jpg,210,222,58,83,5
1478732099589326846.jpg,315,326,97,118,5
1478732099589326846.jpg,318,324,99,111,5
1478732099589326846.jpg,447,467,0,39,5
1478732100161820605.jpg,38,83,138,163,1
1478732100161820605.jpg,71,302,121,279,1
1478732100161820605.jpg,80,110,143,161,1
1478732100161820605.jpg,104,120,135,156,1
1478732100161820605.jpg,143,153,56,81,5
1478732100161820605.jpg,210,222,58,83,5
1478732100161820605.jpg,315,326,97,118,5
1478732100161820605.jpg,318,324,99,111,5
1478732100161820605.jpg,447,467,0,39,5
1478732100736443255.jpg,38,82,138,163,1
1478732100736443255.jpg,71,302,121,279,1
1478732100736443255.jpg,80,110,143,161,1
1478732100736443255.jpg,105,121,135,156,1
1478732100736443255.jpg,143,153,56,80,5
1478732100736443255.jpg,210,222,58,83,5
1478732100736443255.jpg,315,327,97,118,5
1478732100736443255.jpg,318,324,99,111,5
1478732100736443255.jpg,447,467,0,39,5
1478732101308907226.jpg,38,82,138,164,1
1478732101308907226.jpg,71,302,121,279,1
1478732101308907226.jpg,80,110,143,161,1
1478732101308907226.jpg,105,121,135,156,1
1478732101308907226.jpg,143,153,56,79,5
1478732101308907226.jpg,210,222,58,83,5
1478732101308907226.jpg,316,323,97,119,5
1478732101308907226.jpg,318,324,99,111,5
1478732101308907226.jpg,447,467,0,39,5
1478732101881976909.jpg,38,82,138,164,1
1478732101881976909.jpg,71,302,121,279,1
1478732101881976909.jpg,80,110,143,161,1
1478732101881976909.jpg,143,154,56,78,5
1478732101881976909.jpg,210,222,58,83,5
1478732101881976909.jpg,318,324,99,111,5
1478732101881976909.jpg,447,467,0,39,5
1478732102455774969.jpg,38,82,138,164,1
1478732102455774969.jpg,71,302,121,279,1
1478732102455774969.jpg,80,110,143,161,1
1478732102455774969.jpg,143,154,56,77,5
1478732102455774969.jpg,210,222,58,83,5
1478732102455774969.jpg,318,324,99,111,5
1478732102455774969.jpg,447,467,0,39,5
1478732103030675841.jpg,38,81,138,164,1
1478732103030675841.jpg,71,302,121,279,1
1478732103030675841.jpg,80,110,143,161,1
1478732103030675841.jpg,143,154,56,77,5
1478732103030675841.jpg,210,222,58,83,5
1478732103030675841.jpg,318,324,99,111,5
1478732103030675841.jpg,447,467,0,39,5
1478732103602413393.jpg,0,21,132,164,2
1478732103602413393.jpg,38,81,138,165,1
1478732103602413393.jpg,64,74,60,79,5
1478732103602413393.jpg,71,302,121,279,1
1478732103602413393.jpg,80,110,143,161,1
1478732103602413393.jpg,97,124,135,158,1
1478732103602413393.jpg,143,154,56,77,5
1478732103602413393.jpg,210,222,58,83,5
1478732103602413393.jpg,315,327,100,118,5
1478732103602413393.jpg,318,324,99,111,5
1478732103602413393.jpg,441,476,1,46,5
1478732103602413393.jpg,447,467,0,39,5
1478732104176509026.jpg,37,81,137,164,1
1478732104176509026.jpg,64,74,60,79,5
1478732104176509026.jpg,71,301,121,279,1
1478732104176509026.jpg,76,110,142,162,1
1478732104176509026.jpg,97,124,135,158,1
1478732104176509026.jpg,143,154,56,77,5
1478732104176509026.jpg,210,221,58,83,5
1478732104176509026.jpg,315,327,100,118,5
1478732104176509026.jpg,318,324,99,111,5
1478732104176509026.jpg,441,476,1,46,5
1478732104176509026.jpg,447,467,0,39,5
1478732104750074727.jpg,37,81,137,164,1
1478732104750074727.jpg,64,74,60,79,5
1478732104750074727.jpg,71,301,121,279,1
1478732104750074727.jpg,76,110,142,162,1
1478732104750074727.jpg,97,124,135,158,1
1478732104750074727.jpg,143,154,56,77,5
1478732104750074727.jpg,210,221,58,83,5
1478732104750074727.jpg,315,327,100,118,5
1478732104750074727.jpg,318,324,99,111,5
1478732104750074727.jpg,441,476,1,46,5
1478732104750074727.jpg,447,467,0,39,5
1478732105325952881.jpg,36,80,137,164,1
1478732105325952881.jpg,64,74,60,79,5
1478732105325952881.jpg,71,301,121,279,1
1478732105325952881.jpg,75,109,142,162,1
1478732105325952881.jpg,96,124,135,158,1
1478732105325952881.jpg,143,154,56,77,5
1478732105325952881.jpg,210,221,58,83,5
1478732105325952881.jpg,315,327,100,118,5
1478732105325952881.jpg,318,324,99,111,5
1478732105325952881.jpg,441,476,1,46,5
1478732105325952881.jpg,447,467,0,39,5
1478732105896505864.jpg,20,51,140,164,1
1478732105896505864.jpg,36,80,137,164,1
1478732105896505864.jpg,64,74,60,79,5
1478732105896505864.jpg,71,301,121,279,1
1478732105896505864.jpg,75,109,142,162,1
1478732105896505864.jpg,96,125,135,158,1
1478732105896505864.jpg,143,154,56,77,5
1478732105896505864.jpg,210,221,58,83,5
1478732105896505864.jpg,315,327,100,118,5
1478732105896505864.jpg,318,324,99,111,5
1478732105896505864.jpg,441,476,1,46,5
1478732105896505864.jpg,447,467,0,39,5
1478732106470141171.jpg,17,49,141,165,1
1478732106470141171.jpg,35,80,137,164,1
1478732106470141171.jpg,64,74,60,79,5
1478732106470141171.jpg,71,301,121,279,1
1478732106470141171.jpg,75,109,142,162,1
1478732106470141171.jpg,96,125,135,158,1
1478732106470141171.jpg,143,154,56,77,5
1478732106470141171.jpg,210,221,58,83,5
1478732106470141171.jpg,315,327,100,118,5
1478732106470141171.jpg,318,324,99,111,5
1478732106470141171.jpg,441,476,1,46,5
1478732106470141171.jpg,447,467,0,39,5
1478732107043922064.jpg,12,44,141,165,1
1478732107043922064.jpg,35,80,137,164,1
1478732107043922064.jpg,64,74,60,79,5
1478732107043922064.jpg,71,301,121,279,1
1478732107043922064.jpg,75,109,142,162,1
1478732107043922064.jpg,96,125,135,158,1
1478732107043922064.jpg,143,154,56,77,5
1478732107043922064.jpg,210,221,58,83,5
1478732107043922064.jpg,315,327,100,118,5
1478732107043922064.jpg,318,324,99,111,5
1478732107043922064.jpg,441,476,1,46,5
1478732107043922064.jpg,447,467,0,39,5
1478732107617903437.jpg,8,49,141,165,1
1478732107617903437.jpg,35,79,137,164,1
1478732107617903437.jpg,64,74,60,79,5
1478732107617903437.jpg,71,301,121,279,1
1478732107617903437.jpg,74,108,142,162,1
1478732107617903437.jpg,96,125,135,158,1
1478732107617903437.jpg,143,154,56,77,5
1478732107617903437.jpg,210,221,58,83,5
1478732107617903437.jpg,315,327,100,118,5
1478732107617903437.jpg,318,324,99,111,5
1478732107617903437.jpg,441,476,1,46,5
1478732107617903437.jpg,447,467,0,39,5
1478732108190665020.jpg,4,45,137,166,1
1478732108190665020.jpg,34,79,137,164,1
1478732108190665020.jpg,64,74,60,79,5
1478732108190665020.jpg,71,301,121,280,1
1478732108190665020.jpg,74,108,142,162,1
1478732108190665020.jpg,95,126,135,158,1
1478732108190665020.jpg,143,154,56,77,5
1478732108190665020.jpg,210,221,58,83,5
1478732108190665020.jpg,315,327,100,118,5
1478732108190665020.jpg,318,324,99,111,5
1478732108190665020.jpg,441,476,1,46,5
1478732108190665020.jpg,447,467,0,39,5
1478732108764183325.jpg,9,50,137,166,1
1478732108764183325.jpg,34,79,137,164,1
1478732108764183325.jpg,64,74,60,79,5
1478732108764183325.jpg,71,301,121,280,1
1478732108764183325.jpg,74,108,142,162,1
1478732108764183325.jpg,95,126,135,158,1
1478732108764183325.jpg,143,154,56,77,5
1478732108764183325.jpg,210,221,58,83,5
1478732108764183325.jpg,315,327,100,118,5
1478732108764183325.jpg,318,324,99,111,5
1478732108764183325.jpg,441,476,1,46,5
1478732108764183325.jpg,447,467,0,39,5
1478732109337527291.jpg,5,46,139,168,1
1478732109337527291.jpg,33,79,137,164,1
1478732109337527291.jpg,64,74,60,79,5
1478732109337527291.jpg,71,301,121,280,1
1478732109337527291.jpg,74,108,142,162,1
1478732109337527291.jpg,95,126,135,158,1
1478732109337527291.jpg,143,154,56,77,5
1478732109337527291.jpg,210,221,58,83,5
1478732109337527291.jpg,315,327,100,118,5
1478732109337527291.jpg,318,324,99,111,5
1478732109337527291.jpg,441,476,1,46,5
1478732109337527291.jpg,447,467,0,39,5
1478732109913708073.jpg,19,43,144,168,1
1478732109913708073.jpg,33,79,137,164,1
1478732109913708073.jpg,64,74,60,79,5
1478732109913708073.jpg,71,301,121,280,1
1478732109913708073.jpg,73,107,142,162,1
1478732109913708073.jpg,95,126,135,158,1
1478732109913708073.jpg,143,154,56,77,5
1478732109913708073.jpg,210,221,58,83,5
1478732109913708073.jpg,315,327,100,118,5
1478732109913708073.jpg,318,324,99,111,5
1478732109913708073.jpg,441,476,1,46,5
1478732109913708073.jpg,447,467,0,39,5
1478732110484852087.jpg,34,80,137,164,1
1478732110484852087.jpg,64,74,60,79,5
1478732110484852087.jpg,71,301,121,280,1
1478732110484852087.jpg,73,107,143,163,1
1478732110484852087.jpg,94,127,135,158,1
1478732110484852087.jpg,143,154,56,77,5
1478732110484852087.jpg,210,221,58,83,5
1478732110484852087.jpg,315,327,100,118,5
1478732110484852087.jpg,318,324,99,111,5
1478732110484852087.jpg,441,476,1,46,5
1478732110484852087.jpg,447,467,0,39,5
1478732111058493511.jpg,0,26,133,162,1
1478732111058493511.jpg,29,47,139,163,1
1478732111058493511.jpg,38,91,136,167,1
1478732111058493511.jpg,64,74,60,79,5
1478732111058493511.jpg,72,301,121,280,1
1478732111058493511.jpg,94,127,135,158,1
1478732111058493511.jpg,143,154,56,77,5
1478732111058493511.jpg,210,221,58,83,5
1478732111058493511.jpg,315,327,100,118,5
1478732111058493511.jpg,318,324,99,111,5
1478732111058493511.jpg,441,476,1,46,5
1478732111058493511.jpg,447,467,0,39,5
1478732111631893382.jpg,22,46,141,164,1
1478732111631893382.jpg,43,103,136,169,1
1478732111631893382.jpg,64,74,60,79,5
1478732111631893382.jpg,72,301,121,280,1
1478732111631893382.jpg,143,154,56,77,5
1478732111631893382.jpg,210,221,58,83,5
1478732111631893382.jpg,315,327,100,118,5
1478732111631893382.jpg,318,324,99,111,5
1478732111631893382.jpg,441,476,1,46,5
1478732111631893382.jpg,447,467,0,39,5
1478732112205800957.jpg,12,49,143,163,1
1478732112205800957.jpg,62,122,132,169,1
1478732112205800957.jpg,64,74,60,79,5
1478732112205800957.jpg,72,301,121,281,1
1478732112205800957.jpg,143,154,56,77,5
1478732112205800957.jpg,210,221,58,83,5
1478732112205800957.jpg,315,327,100,118,5
1478732112205800957.jpg,318,324,99,111,5
1478732112205800957.jpg,441,476,1,46,5
1478732112205800957.jpg,447,467,0,39,5
1478732112778617977.jpg,0,37,142,165,1
1478732112778617977.jpg,47,90,139,164,1
1478732112778617977.jpg,64,74,60,79,5
1478732112778617977.jpg,72,301,121,281,1
1478732112778617977.jpg,143,154,56,77,5
1478732112778617977.jpg,210,221,58,83,5
1478732112778617977.jpg,315,327,100,118,5
1478732112778617977.jpg,318,324,99,111,5
1478732112778617977.jpg,441,476,1,46,5
1478732112778617977.jpg,447,467,0,39,5
1478732113352220295.jpg,39,82,140,165,1
1478732113352220295.jpg,64,74,60,79,5
1478732113352220295.jpg,72,301,121,281,1
1478732113352220295.jpg,83,116,136,159,2
1478732113352220295.jpg,83,119,135,158,1
1478732113352220295.jpg,143,154,56,77,5
1478732113352220295.jpg,210,221,58,83,5
1478732113352220295.jpg,315,327,100,118,5
1478732113352220295.jpg,318,324,99,111,5
1478732113352220295.jpg,441,476,1,46,5
1478732113352220295.jpg,447,467,0,39,5
1478732113925789108.jpg,7,47,145,166,1
1478732113925789108.jpg,38,81,140,165,1
1478732113925789108.jpg,64,74,60,79,5
1478732113925789108.jpg,72,301,121,281,1
1478732113925789108.jpg,76,111,135,161,1
1478732113925789108.jpg,77,110,136,159,2
1478732113925789108.jpg,143,154,56,77,5
1478732113925789108.jpg,210,221,58,83,5
1478732113925789108.jpg,264,362,133,169,1
1478732113925789108.jpg,315,327,100,118,5
1478732113925789108.jpg,318,324,99,111,5
1478732113925789108.jpg,441,476,1,46,5
1478732113925789108.jpg,447,467,0,39,5
1478732114500710920.jpg,17,52,145,163,1
1478732114500710920.jpg,44,91,141,169,1
1478732114500710920.jpg,64,74,60,79,5
1478732114500710920.jpg,69,104,133,158,1
1478732114500710920.jpg,72,301,121,281,1
1478732114500710920.jpg,75,108,135,158,2
1478732114500710920.jpg,143,154,56,77,5
1478732114500710920.jpg,210,221,58,83,5
1478732114500710920.jpg,315,327,100,118,5
1478732114500710920.jpg,318,324,99,111,5
1478732114500710920.jpg,337,465,126,171,1
1478732114500710920.jpg,441,476,1,46,5
1478732114500710920.jpg,447,467,0,39,5
1478732115072521914.jpg,0,38,144,166,1
1478732115072521914.jpg,47,89,134,162,2
1478732115072521914.jpg,49,95,134,165,1
1478732115072521914.jpg,61,115,140,172,1
1478732115072521914.jpg,64,74,60,79,5
1478732115072521914.jpg,72,301,121,281,1
1478732115072521914.jpg,143,154,56,77,5
1478732115072521914.jpg,210,221,58,83,5
1478732115072521914.jpg,315,327,100,118,5
1478732115072521914.jpg,318,324,99,111,5
1478732115072521914.jpg,441,476,1,46,5
1478732115072521914.jpg,447,467,0,39,5
1478732115645899125.jpg,32,82,133,161,2
1478732115645899125.jpg,34,86,131,165,1
1478732115645899125.jpg,64,74,60,79,5
1478732115645899125.jpg,72,301,121,281,1
1478732115645899125.jpg,86,113,142,160,1
1478732115645899125.jpg,143,154,56,77,5
1478732115645899125.jpg,210,221,58,83,5
1478732115645899125.jpg,315,327,100,118,5
1478732115645899125.jpg,318,324,99,111,5
1478732115645899125.jpg,441,476,1,46,5
1478732115645899125.jpg,447,467,0,39,5
1478732116219447082.jpg,23,75,132,165,1
1478732116219447082.jpg,64,74,60,79,5
1478732116219447082.jpg,72,301,121,282,1
1478732116219447082.jpg,75,108,143,161,1
1478732116219447082.jpg,143,154,56,77,5
1478732116219447082.jpg,210,221,58,83,5
1478732116219447082.jpg,315,327,100,118,5
1478732116219447082.jpg,441,476,1,46,5
1478732116792953391.jpg,27,87,130,167,1
1478732116792953391.jpg,64,74,60,79,5
1478732116792953391.jpg,72,301,121,282,1
1478732116792953391.jpg,143,154,56,77,5
1478732116792953391.jpg,210,221,58,83,5
1478732116792953391.jpg,270,365,139,172,1
1478732116792953391.jpg,315,327,100,118,5
1478732116792953391.jpg,441,476,1,46,5
1478732117366293490.jpg,1,37,133,164,1
1478732117366293490.jpg,31,98,128,169,1
1478732117366293490.jpg,64,74,60,79,5
1478732117366293490.jpg,72,301,121,282,1
1478732117366293490.jpg,143,154,56,77,5
1478732117366293490.jpg,210,221,58,83,5
1478732117366293490.jpg,315,327,100,118,5
1478732117366293490.jpg,441,476,1,46,5
1478732117939667772.jpg,0,21,132,164,2
1478732117939667772.jpg,46,126,126,171,1
1478732117939667772.jpg,64,74,60,79,5
1478732117939667772.jpg,73,301,122,282,1
1478732117939667772.jpg,143,154,56,78,5
1478732117939667772.jpg,210,221,58,83,5
1478732117939667772.jpg,315,327,100,118,5
1478732117939667772.jpg,441,476,1,46,5
1478732118513576050.jpg,34,71,135,173,1
1478732118513576050.jpg,63,74,59,79,5
1478732118513576050.jpg,73,302,120,290,1
1478732118513576050.jpg,143,154,55,77,5
1478732118513576050.jpg,210,221,58,83,5
1478732118513576050.jpg,315,327,99,118,5
1478732118513576050.jpg,438,478,0,54,5
1478732119087799805.jpg,0,38,140,168,1
1478732119087799805.jpg,39,76,136,174,1
1478732119087799805.jpg,63,74,59,79,5
1478732119087799805.jpg,74,304,118,297,1
1478732119087799805.jpg,143,154,55,77,5
1478732119087799805.jpg,210,221,58,83,5
1478732119087799805.jpg,315,327,99,118,5
1478732119087799805.jpg,438,478,0,54,5
1478732119660210317.jpg,42,99,136,174,1
1478732119660210317.jpg,63,74,59,79,5
1478732119660210317.jpg,75,301,120,297,1
1478732119660210317.jpg,143,154,55,77,5
1478732119660210317.jpg,210,221,58,83,5
1478732119660210317.jpg,266,329,117,180,1
1478732119660210317.jpg,315,327,99,118,5
1478732119660210317.jpg,438,478,0,54,5
1478732120233720046.jpg,32,68,137,171,1
1478732120233720046.jpg,62,119,137,174,1
1478732120233720046.jpg,63,74,59,79,5
1478732120233720046.jpg,76,303,119,298,1
1478732120233720046.jpg,143,154,55,77,5
1478732120233720046.jpg,210,221,58,83,5
1478732120233720046.jpg,266,401,112,174,1
1478732120233720046.jpg,315,327,98,118,5
1478732120233720046.jpg,438,478,0,54,5
1478732120807834732.jpg,28,68,137,171,1
1478732120807834732.jpg,60,85,138,163,1
1478732120807834732.jpg,61,300,117,292,1
